"","date","NO2","SO2","Ozone","PM2.5","day"
"4439",2019-07-04 23:00:00,21.03,NA,6.07,49.75,2019-07-04
"4440",2019-07-05 00:00:00,17.85,3.27,7.82,49,2019-07-05
"4441",2019-07-05 01:00:00,13.07,3.12,9.2,45,2019-07-05
"4442",2019-07-05 02:00:00,13,3.02,7.44,31.75,2019-07-05
"4443",2019-07-05 03:00:00,10.6,2.98,12.04,27.5,2019-07-05
"4444",2019-07-05 04:00:00,7.7,3,15.13,26.5,2019-07-05
"4445",2019-07-05 05:00:00,9.1,3.05,15.11,26,2019-07-05
"4446",2019-07-05 06:00:00,10.25,3.25,11.61,21,2019-07-05
"4447",2019-07-05 07:00:00,15.7,3.08,7.1,26,2019-07-05
"4448",2019-07-05 08:00:00,15.65,3.17,8.59,31,2019-07-05
"4449",2019-07-05 09:00:00,14.93,3.15,11.76,26.75,2019-07-05
"4450",2019-07-05 10:00:00,15.25,3.08,14.77,22.5,2019-07-05
"4451",2019-07-05 11:00:00,16.18,3.1,20.83,21,2019-07-05
"4452",2019-07-05 12:00:00,16.1,3.12,27.61,22.5,2019-07-05
"4453",2019-07-05 13:00:00,17.95,3.18,26.96,29.25,2019-07-05
"4454",2019-07-05 14:00:00,19.23,2.97,27.58,36.25,2019-07-05
"4455",2019-07-05 15:00:00,17.48,2.85,28.49,36.5,2019-07-05
"4456",2019-07-05 16:00:00,17.02,2.8,28.68,33.75,2019-07-05
"4457",2019-07-05 17:00:00,20.32,NA,17.56,34,2019-07-05
"4458",2019-07-05 18:00:00,23.43,2.88,9.63,47.75,2019-07-05
"4459",2019-07-05 19:00:00,26.67,NA,5.99,53.5,2019-07-05
"4460",2019-07-05 20:00:00,27.27,2.9,2.04,53.25,2019-07-05
"4461",2019-07-05 21:00:00,25.77,3.02,0.99,44.5,2019-07-05
"4462",2019-07-05 22:00:00,25,3.1,0.59,33.75,2019-07-05
"4463",2019-07-05 23:00:00,17.05,3.05,4.42,33,2019-07-05
"4464",2019-07-06 00:00:00,16.48,NA,2.84,28,2019-07-06
"4465",2019-07-06 01:00:00,17.02,NA,4.39,25.75,2019-07-06
"4466",2019-07-06 02:00:00,15.98,NA,4.32,19,2019-07-06
"4467",2019-07-06 03:00:00,13.53,NA,8.26,16,2019-07-06
"4468",2019-07-06 04:00:00,13.38,NA,7.31,18.25,2019-07-06
"4469",2019-07-06 05:00:00,12.47,NA,7.9,25,2019-07-06
"4470",2019-07-06 06:00:00,14.5,NA,5.55,21,2019-07-06
"4471",2019-07-06 07:00:00,21.3,NA,1.64,23,2019-07-06
"4472",2019-07-06 08:00:00,20.2,NA,3.92,30.5,2019-07-06
"4473",2019-07-06 09:00:00,16.68,NA,9.83,33.5,2019-07-06
"4474",2019-07-06 10:00:00,15.1,NA,13.62,25.25,2019-07-06
"4475",2019-07-06 11:00:00,16.03,NA,16.73,18,2019-07-06
"4476",2019-07-06 12:00:00,16.9,NA,20.87,28.5,2019-07-06
"4477",2019-07-06 13:00:00,16.85,NA,24.77,22.5,2019-07-06
"4478",2019-07-06 14:00:00,19.98,NA,23.97,21,2019-07-06
"4479",2019-07-06 15:00:00,20.12,NA,27.12,28.5,2019-07-06
"4480",2019-07-06 16:00:00,21.05,NA,25.6,25.25,2019-07-06
"4481",2019-07-06 17:00:00,20.17,NA,26.29,27,2019-07-06
"4482",2019-07-06 18:00:00,22.95,NA,19.2,23.5,2019-07-06
"4483",2019-07-06 19:00:00,28.1,NA,6.73,31.25,2019-07-06
"4484",2019-07-06 20:00:00,25.82,NA,4.93,31,2019-07-06
"4485",2019-07-06 21:00:00,22.25,NA,3.16,29.25,2019-07-06
"4486",2019-07-06 22:00:00,20.4,NA,4.01,31.25,2019-07-06
"4487",2019-07-06 23:00:00,20.38,NA,2.71,28,2019-07-06
"4488",2019-07-07 00:00:00,17.42,NA,4.18,33,2019-07-07
"4489",2019-07-07 01:00:00,18.17,NA,2.51,29,2019-07-07
"4490",2019-07-07 02:00:00,15.5,NA,5.83,29.25,2019-07-07
"4491",2019-07-07 03:00:00,11.85,NA,8.44,38,2019-07-07
"4492",2019-07-07 04:00:00,12.12,NA,7.37,39.75,2019-07-07
"4493",2019-07-07 05:00:00,15.75,NA,6.72,70.25,2019-07-07
"4494",2019-07-07 06:00:00,15.68,NA,5.93,NA,2019-07-07
"4495",2019-07-07 07:00:00,17.2,NA,4.35,58.75,2019-07-07
"4496",2019-07-07 08:00:00,17.35,NA,5.57,53.25,2019-07-07
"4497",2019-07-07 09:00:00,15.35,NA,9.06,45,2019-07-07
"4498",2019-07-07 10:00:00,15.3,NA,14.36,36.25,2019-07-07
"4499",2019-07-07 11:00:00,14.75,NA,20.62,36,2019-07-07
"4500",2019-07-07 12:00:00,16.08,NA,21.35,31.25,2019-07-07
"4501",2019-07-07 13:00:00,16.97,NA,23.66,26,2019-07-07
"4502",2019-07-07 14:00:00,17.8,NA,26.67,24.5,2019-07-07
"4503",2019-07-07 15:00:00,17.27,NA,31.43,21.5,2019-07-07
"4504",2019-07-07 16:00:00,14.55,NA,30.52,24.5,2019-07-07
"4505",2019-07-07 17:00:00,15.2,NA,28.85,21,2019-07-07
"4506",2019-07-07 18:00:00,19.5,NA,26.14,23,2019-07-07
"4507",2019-07-07 19:00:00,20.62,NA,20.84,20,2019-07-07
"4508",2019-07-07 20:00:00,21.08,NA,11.96,26,2019-07-07
"4509",2019-07-07 21:00:00,20.58,NA,10.44,24.25,2019-07-07
"4510",2019-07-07 22:00:00,18.65,NA,13.68,21,2019-07-07
"4511",2019-07-07 23:00:00,15.75,NA,16.8,25.25,2019-07-07
"4512",2019-07-08 00:00:00,13.12,2.95,20.97,20.75,2019-07-08
"4513",2019-07-08 01:00:00,12.62,3.1,16.42,21.75,2019-07-08
"4514",2019-07-08 02:00:00,13.62,3.02,9.31,18.25,2019-07-08
"4515",2019-07-08 03:00:00,10.95,NA,13.72,NA,2019-07-08
"4516",2019-07-08 04:00:00,11.05,3,8.54,15.75,2019-07-08
"4517",2019-07-08 05:00:00,12.55,NA,7.28,15,2019-07-08
"4518",2019-07-08 06:00:00,14.32,3.15,3.4,21,2019-07-08
"4519",2019-07-08 07:00:00,17.25,3.08,2.13,22.25,2019-07-08
"4520",2019-07-08 08:00:00,17.15,3.12,3.49,27.5,2019-07-08
"4521",2019-07-08 09:00:00,14.15,3.15,8.06,30.5,2019-07-08
"4522",2019-07-08 10:00:00,15.43,3.17,11.55,24.25,2019-07-08
"4523",2019-07-08 11:00:00,17.35,3.2,16.81,21,2019-07-08
"4524",2019-07-08 12:00:00,16.6,3.15,17.99,25.25,2019-07-08
"4525",2019-07-08 13:00:00,20.27,3.18,16.73,19.75,2019-07-08
"4526",2019-07-08 14:00:00,20.62,3.1,22.39,20.75,2019-07-08
"4527",2019-07-08 15:00:00,21.83,NA,17.96,26.25,2019-07-08
"4528",2019-07-08 16:00:00,19.38,3.08,17.93,24.75,2019-07-08
"4529",2019-07-08 17:00:00,18.77,3.02,20.53,20,2019-07-08
"4530",2019-07-08 18:00:00,19.38,3.15,19.2,28,2019-07-08
"4531",2019-07-08 19:00:00,19.7,3.2,15.51,39.75,2019-07-08
"4532",2019-07-08 20:00:00,20.2,3.12,13.68,NA,2019-07-08
"4533",2019-07-08 21:00:00,19.32,3.15,13.57,44.5,2019-07-08
"4534",2019-07-08 22:00:00,17.9,3.08,13.45,24,2019-07-08
"4535",2019-07-08 23:00:00,17.48,NA,13.43,29,2019-07-08
"4536",2019-07-09 00:00:00,15.1,3.1,14.52,24.25,2019-07-09
"4537",2019-07-09 01:00:00,13.25,NA,16.75,18,2019-07-09
"4538",2019-07-09 02:00:00,14.45,3.02,7.82,15,2019-07-09
"4539",2019-07-09 03:00:00,14.5,3.08,6.46,17,2019-07-09
"4540",2019-07-09 04:00:00,12.82,3.12,3.8,18,2019-07-09
"4541",2019-07-09 05:00:00,12.45,3.15,2.58,20.75,2019-07-09
"4542",2019-07-09 06:00:00,13.25,3.2,1.64,20,2019-07-09
"4543",2019-07-09 07:00:00,15.6,3.18,0.12,31,2019-07-09
"4544",2019-07-09 08:00:00,16.5,NA,1.61,32.25,2019-07-09
"4545",2019-07-09 09:00:00,12.32,3.27,7.88,36,2019-07-09
"4546",2019-07-09 10:00:00,14.95,3.25,9.7,23,2019-07-09
"4547",2019-07-09 11:00:00,18.73,3.32,14.26,32,2019-07-09
"4548",2019-07-09 12:00:00,21.25,3.3,14.47,NA,2019-07-09
"4549",2019-07-09 13:00:00,20.12,3.2,15.55,56.25,2019-07-09
"4550",2019-07-09 14:00:00,23.33,3.3,14.95,28,2019-07-09
"4551",2019-07-09 15:00:00,23.77,3.23,15.21,23.5,2019-07-09
"4552",2019-07-09 16:00:00,21.3,3.35,17.83,29.25,2019-07-09
"4553",2019-07-09 17:00:00,18.28,3.2,18.62,32.25,2019-07-09
"4554",2019-07-09 18:00:00,20.27,3.18,19.31,29.75,2019-07-09
"4555",2019-07-09 19:00:00,25.17,3.15,13.26,28.75,2019-07-09
"4556",2019-07-09 20:00:00,25.72,3.1,7.38,30.25,2019-07-09
"4557",2019-07-09 21:00:00,20.35,NA,4.07,36.75,2019-07-09
"4558",2019-07-09 22:00:00,17,3.08,5.22,35.25,2019-07-09
"4559",2019-07-09 23:00:00,13.25,3.12,7.22,33,2019-07-09
"4560",2019-07-10 00:00:00,12.47,NA,6.08,33.25,2019-07-10
"4561",2019-07-10 01:00:00,11.98,2.98,9.06,35.25,2019-07-10
"4562",2019-07-10 02:00:00,10.78,2.95,13.64,39,2019-07-10
"4563",2019-07-10 03:00:00,9.62,NA,20.53,NA,2019-07-10
"4564",2019-07-10 04:00:00,9.38,NA,20.02,NA,2019-07-10
"4565",2019-07-10 05:00:00,12.53,2.9,16.57,25.5,2019-07-10
"4566",2019-07-10 06:00:00,17.23,2.95,8.17,36.25,2019-07-10
"4567",2019-07-10 07:00:00,22.05,2.97,4.36,45.75,2019-07-10
"4568",2019-07-10 08:00:00,20.17,3,6.63,45,2019-07-10
"4569",2019-07-10 09:00:00,18.77,NA,9.72,35,2019-07-10
"4570",2019-07-10 10:00:00,19.3,3.1,9.89,36.25,2019-07-10
"4571",2019-07-10 11:00:00,18.02,3.05,13.64,38,2019-07-10
"4572",2019-07-10 12:00:00,19.6,2.98,14.64,33,2019-07-10
"4573",2019-07-10 13:00:00,20.73,NA,18.1,34.75,2019-07-10
"4574",2019-07-10 14:00:00,20.43,2.95,22.67,30,2019-07-10
"4575",2019-07-10 15:00:00,20.95,3.02,25.68,28.5,2019-07-10
"4576",2019-07-10 16:00:00,25.02,3.08,29.77,41.75,2019-07-10
"4577",2019-07-10 17:00:00,19.85,2.95,21.92,NA,2019-07-10
"4578",2019-07-10 18:00:00,21.27,2.92,26.03,42.75,2019-07-10
"4579",2019-07-10 19:00:00,26.12,2.98,33.34,38.75,2019-07-10
"4580",2019-07-10 20:00:00,25.07,3,37.17,37.25,2019-07-10
"4581",2019-07-10 21:00:00,29.33,2.98,29.63,34.75,2019-07-10
"4582",2019-07-10 22:00:00,27.1,2.92,25.86,33.25,2019-07-10
"4583",2019-07-10 23:00:00,25.6,2.95,13.73,32.75,2019-07-10
"4584",2019-07-11 00:00:00,21.35,2.92,14.07,38.25,2019-07-11
"4585",2019-07-11 01:00:00,18.5,2.7,11.44,35.5,2019-07-11
"4586",2019-07-11 02:00:00,16.62,2.6,12.71,25,2019-07-11
"4587",2019-07-11 03:00:00,13.95,2.52,17.31,21,2019-07-11
"4588",2019-07-11 04:00:00,12.15,2.62,17.36,20.25,2019-07-11
"4589",2019-07-11 05:00:00,12.8,2.55,13.19,17.75,2019-07-11
"4590",2019-07-11 06:00:00,17.1,2.7,11.48,18.75,2019-07-11
"4591",2019-07-11 07:00:00,26.85,2.58,10.03,25.25,2019-07-11
"4592",2019-07-11 08:00:00,23.88,2.65,16.83,28.5,2019-07-11
"4593",2019-07-11 09:00:00,22.73,2.68,15.06,28,2019-07-11
"4594",2019-07-11 10:00:00,22.75,2.75,14.5,30,2019-07-11
"4595",2019-07-11 11:00:00,21.88,2.7,23.99,26.25,2019-07-11
"4596",2019-07-11 12:00:00,22.68,2.68,26.28,24,2019-07-11
"4597",2019-07-11 13:00:00,21.2,2.65,33.7,24.5,2019-07-11
"4598",2019-07-11 14:00:00,27.38,2.67,31.45,25.75,2019-07-11
"4599",2019-07-11 15:00:00,26.25,2.7,23.54,NA,2019-07-11
"4600",2019-07-11 16:00:00,30.15,NA,17.31,33,2019-07-11
"4601",2019-07-11 17:00:00,32.5,NA,20.98,41.5,2019-07-11
"4602",2019-07-11 18:00:00,38.77,2.73,17.16,25,2019-07-11
"4603",2019-07-11 19:00:00,43.3,NA,11.37,37.75,2019-07-11
"4604",2019-07-11 20:00:00,43.6,2.65,1.23,52.5,2019-07-11
"4605",2019-07-11 21:00:00,32.85,2.77,9.22,56.25,2019-07-11
"4606",2019-07-11 22:00:00,30.6,2.68,14.83,33.5,2019-07-11
"4607",2019-07-11 23:00:00,32,NA,16.94,26,2019-07-11
"4608",2019-07-12 00:00:00,22,2.58,27.18,24.75,2019-07-12
"4609",2019-07-12 01:00:00,18.17,2.7,27.61,20.5,2019-07-12
"4610",2019-07-12 02:00:00,17.6,2.82,27.36,19,2019-07-12
"4611",2019-07-12 03:00:00,14.15,2.85,22.6,NA,2019-07-12
"4612",2019-07-12 04:00:00,13.67,2.9,16.75,NA,2019-07-12
"4613",2019-07-12 05:00:00,15.32,2.88,12.95,19.5,2019-07-12
"4614",2019-07-12 06:00:00,16.17,2.95,6.77,27.25,2019-07-12
"4615",2019-07-12 07:00:00,18.2,2.88,2.8,28,2019-07-12
"4616",2019-07-12 08:00:00,16.68,2.9,2.43,28.25,2019-07-12
"4617",2019-07-12 09:00:00,16.88,2.92,7.28,29,2019-07-12
"4618",2019-07-12 10:00:00,16.75,2.9,9.98,27.75,2019-07-12
"4619",2019-07-12 11:00:00,20.52,NA,11.57,23.75,2019-07-12
"4620",2019-07-12 12:00:00,20.42,2.95,20.03,23.25,2019-07-12
"4621",2019-07-12 13:00:00,21.73,2.82,24.9,23.75,2019-07-12
"4622",2019-07-12 14:00:00,25.05,2.88,25.45,22.75,2019-07-12
"4623",2019-07-12 15:00:00,22.23,NA,31.45,20.5,2019-07-12
"4624",2019-07-12 16:00:00,22.48,2.8,33.38,18.75,2019-07-12
"4625",2019-07-12 17:00:00,24.93,NA,34.16,27.25,2019-07-12
"4626",2019-07-12 18:00:00,28.8,NA,28.6,28,2019-07-12
"4627",2019-07-12 19:00:00,28.3,2.92,18.54,29.25,2019-07-12
"4628",2019-07-12 20:00:00,31.95,2.9,8.66,34.75,2019-07-12
"4629",2019-07-12 21:00:00,30.45,NA,6.38,36.75,2019-07-12
"4630",2019-07-12 22:00:00,29.67,NA,7.75,26.5,2019-07-12
"4631",2019-07-12 23:00:00,21.35,2.95,19.66,24,2019-07-12
"4632",2019-07-13 00:00:00,15.95,NA,19.29,21.75,2019-07-13
"4633",2019-07-13 01:00:00,14.6,NA,15.08,22.5,2019-07-13
"4634",2019-07-13 02:00:00,12.93,NA,12.37,18.25,2019-07-13
"4635",2019-07-13 03:00:00,9.38,NA,14.68,18.75,2019-07-13
"4636",2019-07-13 04:00:00,10,NA,9.91,18,2019-07-13
"4637",2019-07-13 05:00:00,10.25,NA,8.5,17.25,2019-07-13
"4638",2019-07-13 06:00:00,10.73,NA,2.51,16,2019-07-13
"4639",2019-07-13 07:00:00,13.6,NA,0.76,20.25,2019-07-13
"4640",2019-07-13 08:00:00,14.7,NA,2.51,25.5,2019-07-13
"4641",2019-07-13 09:00:00,14.3,NA,3.54,31.5,2019-07-13
"4642",2019-07-13 10:00:00,15.88,NA,7.41,34.5,2019-07-13
"4643",2019-07-13 11:00:00,16.75,NA,10.42,28,2019-07-13
"4644",2019-07-13 12:00:00,18.8,NA,15.83,22.25,2019-07-13
"4645",2019-07-13 13:00:00,22.65,NA,19.52,24.75,2019-07-13
"4646",2019-07-13 14:00:00,27.2,NA,21.53,30,2019-07-13
"4647",2019-07-13 15:00:00,27.95,NA,34.36,24,2019-07-13
"4648",2019-07-13 16:00:00,22.4,NA,47.37,24.75,2019-07-13
"4649",2019-07-13 17:00:00,20.67,NA,43.74,26,2019-07-13
"4650",2019-07-13 18:00:00,25.4,NA,40.98,23.5,2019-07-13
"4651",2019-07-13 19:00:00,32.8,NA,26.58,27,2019-07-13
"4652",2019-07-13 20:00:00,41.65,NA,15.67,35.75,2019-07-13
"4653",2019-07-13 21:00:00,28.58,NA,21.28,39,2019-07-13
"4654",2019-07-13 22:00:00,25.45,NA,6.66,24,2019-07-13
"4655",2019-07-13 23:00:00,28.27,NA,0.9,27,2019-07-13
"4656",2019-07-14 00:00:00,17.48,NA,1.65,24.5,2019-07-14
"4657",2019-07-14 01:00:00,19.33,NA,0.62,19.5,2019-07-14
"4658",2019-07-14 02:00:00,17.47,NA,2.38,27.75,2019-07-14
"4659",2019-07-14 03:00:00,12.4,NA,6.5,29,2019-07-14
"4660",2019-07-14 04:00:00,12.18,NA,2.55,33.75,2019-07-14
"4661",2019-07-14 05:00:00,12.5,NA,4.6,51,2019-07-14
"4662",2019-07-14 06:00:00,13.6,NA,1.34,35.25,2019-07-14
"4663",2019-07-14 07:00:00,14.6,NA,1.14,41.5,2019-07-14
"4664",2019-07-14 08:00:00,14.27,NA,1.96,39.25,2019-07-14
"4665",2019-07-14 09:00:00,13.35,NA,5.1,35.75,2019-07-14
"4666",2019-07-14 10:00:00,14.3,NA,8.22,30.75,2019-07-14
"4667",2019-07-14 11:00:00,15.62,NA,15.38,26,2019-07-14
"4668",2019-07-14 12:00:00,18.6,NA,18.99,23,2019-07-14
"4669",2019-07-14 13:00:00,22.9,NA,23.89,23.25,2019-07-14
"4670",2019-07-14 14:00:00,22.93,NA,30.81,24.5,2019-07-14
"4671",2019-07-14 15:00:00,21.55,NA,34.19,26.25,2019-07-14
"4672",2019-07-14 16:00:00,20.45,NA,37.15,25.75,2019-07-14
"4673",2019-07-14 17:00:00,23.9,NA,35.46,26,2019-07-14
"4674",2019-07-14 18:00:00,28.18,NA,23.93,36,2019-07-14
"4675",2019-07-14 19:00:00,34.05,NA,19.54,30.5,2019-07-14
"4676",2019-07-14 20:00:00,23.77,NA,26.93,30.25,2019-07-14
"4677",2019-07-14 21:00:00,20.73,NA,24.26,23,2019-07-14
"4678",2019-07-14 22:00:00,22.62,NA,13.18,17.25,2019-07-14
"4679",2019-07-14 23:00:00,21.38,NA,10.93,18,2019-07-14
"4680",2019-07-15 00:00:00,19.9,NA,8.19,19,2019-07-15
"4681",2019-07-15 01:00:00,19.93,NA,6.85,18.5,2019-07-15
"4682",2019-07-15 02:00:00,16.93,NA,7.18,17.75,2019-07-15
"4683",2019-07-15 03:00:00,15.48,NA,6.46,19.25,2019-07-15
"4684",2019-07-15 04:00:00,12.62,NA,7.2,17,2019-07-15
"4685",2019-07-15 05:00:00,11.85,NA,7.54,21,2019-07-15
"4686",2019-07-15 06:00:00,11.8,NA,5.92,20.5,2019-07-15
"4687",2019-07-15 07:00:00,16.95,NA,5.18,20.75,2019-07-15
"4688",2019-07-15 08:00:00,16.4,NA,7.44,27.75,2019-07-15
"4689",2019-07-15 09:00:00,16.82,NA,9.22,33,2019-07-15
"4690",2019-07-15 10:00:00,20.47,NA,13.03,31.25,2019-07-15
"4691",2019-07-15 11:00:00,20.25,NA,22.1,26.25,2019-07-15
"4692",2019-07-15 12:00:00,21.65,NA,30.58,27.5,2019-07-15
"4693",2019-07-15 13:00:00,23.98,NA,27.33,26.5,2019-07-15
"4694",2019-07-15 14:00:00,26.18,NA,28.39,20.25,2019-07-15
"4695",2019-07-15 15:00:00,30.38,NA,24.56,25,2019-07-15
"4696",2019-07-15 16:00:00,31.18,NA,32.65,26.5,2019-07-15
"4697",2019-07-15 17:00:00,27.08,NA,38.68,20.5,2019-07-15
"4698",2019-07-15 18:00:00,31.43,NA,33.48,24.25,2019-07-15
"4699",2019-07-15 19:00:00,38.53,NA,21.76,44.75,2019-07-15
"4700",2019-07-15 20:00:00,38.8,NA,12.6,34,2019-07-15
"4701",2019-07-15 21:00:00,31.35,NA,8.91,40,2019-07-15
"4702",2019-07-15 22:00:00,27.55,NA,2.8,21,2019-07-15
"4703",2019-07-15 23:00:00,25.9,NA,5.51,23.5,2019-07-15
"4704",2019-07-16 00:00:00,23.15,3.05,6.64,28.25,2019-07-16
"4705",2019-07-16 01:00:00,19.65,3,5.9,20.75,2019-07-16
"4706",2019-07-16 02:00:00,15.83,NA,10.97,23.25,2019-07-16
"4707",2019-07-16 03:00:00,12.3,2.9,10.87,23.5,2019-07-16
"4708",2019-07-16 04:00:00,12.02,NA,11.22,21.25,2019-07-16
"4709",2019-07-16 05:00:00,11.02,2.95,10.96,21.5,2019-07-16
"4710",2019-07-16 06:00:00,12.9,3,6.22,29.75,2019-07-16
"4711",2019-07-16 07:00:00,17.35,2.95,3.62,32.25,2019-07-16
"4712",2019-07-16 08:00:00,18.15,NA,2.46,34.5,2019-07-16
"4713",2019-07-16 09:00:00,16.9,NA,7.75,38.5,2019-07-16
"4714",2019-07-16 10:00:00,17.98,3.02,10.63,35.5,2019-07-16
"4715",2019-07-16 11:00:00,28.93,NA,14.94,32.5,2019-07-16
"4716",2019-07-16 12:00:00,29.08,3,20.05,36.25,2019-07-16
"4717",2019-07-16 13:00:00,28.3,2.98,21.17,32,2019-07-16
"4718",2019-07-16 14:00:00,28.2,2.95,28.63,25.75,2019-07-16
"4719",2019-07-16 15:00:00,31.35,2.98,28.2,24.75,2019-07-16
"4720",2019-07-16 16:00:00,35.3,3,24.88,27.75,2019-07-16
"4721",2019-07-16 17:00:00,34.9,3.08,23.96,44,2019-07-16
"4722",2019-07-16 18:00:00,32.55,2.92,26.8,53.5,2019-07-16
"4723",2019-07-16 19:00:00,29.27,NA,16.02,34.5,2019-07-16
"4724",2019-07-16 20:00:00,27.62,2.95,6.83,30.25,2019-07-16
"4725",2019-07-16 21:00:00,27,2.9,5.05,37.75,2019-07-16
"4726",2019-07-16 22:00:00,29.02,3,6.21,31.5,2019-07-16
"4727",2019-07-16 23:00:00,26.98,2.98,2.45,30.75,2019-07-16
"4728",2019-07-17 00:00:00,22.8,2.9,3.05,24,2019-07-17
"4729",2019-07-17 01:00:00,18.92,3,4.97,16,2019-07-17
"4730",2019-07-17 02:00:00,15.3,2.95,7.67,17,2019-07-17
"4731",2019-07-17 03:00:00,12.1,NA,10.72,20.75,2019-07-17
"4732",2019-07-17 04:00:00,9.95,2.92,11.87,21.75,2019-07-17
"4733",2019-07-17 05:00:00,11.82,2.95,10.06,19.5,2019-07-17
"4734",2019-07-17 06:00:00,15.35,2.9,5.96,24,2019-07-17
"4735",2019-07-17 07:00:00,18.25,2.97,2.4,25,2019-07-17
"4736",2019-07-17 08:00:00,16.43,3.1,3.9,28.75,2019-07-17
"4737",2019-07-17 09:00:00,20.2,3.12,6.94,38.25,2019-07-17
"4738",2019-07-17 10:00:00,26.45,3.08,8.5,32.5,2019-07-17
"4739",2019-07-17 11:00:00,31.95,3.1,10,31,2019-07-17
"4740",2019-07-17 12:00:00,30.38,3.05,14.82,31.5,2019-07-17
"4741",2019-07-17 13:00:00,32.52,NA,14.73,34.25,2019-07-17
"4742",2019-07-17 14:00:00,28.98,2.98,16.76,38.5,2019-07-17
"4743",2019-07-17 15:00:00,27.1,2.95,20.02,37.75,2019-07-17
"4744",2019-07-17 16:00:00,32.7,3,25.62,30.25,2019-07-17
"4745",2019-07-17 17:00:00,38.65,3.02,20.53,32.25,2019-07-17
"4746",2019-07-17 18:00:00,37.95,2.98,16.25,43,2019-07-17
"4747",2019-07-17 19:00:00,43.98,3.02,9,35.5,2019-07-17
"4748",2019-07-17 20:00:00,41.92,NA,8.71,37.25,2019-07-17
"4749",2019-07-17 21:00:00,46.58,3.05,2.32,55.5,2019-07-17
"4750",2019-07-17 22:00:00,34.88,NA,7.56,49.75,2019-07-17
"4751",2019-07-17 23:00:00,25.68,2.92,10,36.25,2019-07-17
"4752",2019-07-18 00:00:00,24.1,2.98,7.9,34,2019-07-18
"4753",2019-07-18 01:00:00,21.02,2.85,8.9,NA,2019-07-18
"4754",2019-07-18 02:00:00,16.82,2.82,8.35,NA,2019-07-18
"4755",2019-07-18 03:00:00,14.1,NA,8.54,NA,2019-07-18
"4756",2019-07-18 04:00:00,11,2.85,8.13,29,2019-07-18
"4757",2019-07-18 05:00:00,12.7,2.8,8.59,27.25,2019-07-18
"4758",2019-07-18 06:00:00,14.4,2.95,4.78,25.75,2019-07-18
"4759",2019-07-18 07:00:00,20.45,2.85,2.19,38.5,2019-07-18
"4760",2019-07-18 08:00:00,21.23,2.88,4.15,44.25,2019-07-18
"4761",2019-07-18 09:00:00,24.77,2.95,6.66,46.5,2019-07-18
"4762",2019-07-18 10:00:00,27.25,2.9,7.27,41,2019-07-18
"4763",2019-07-18 11:00:00,27.8,2.98,11.55,38.5,2019-07-18
"4764",2019-07-18 12:00:00,30.6,2.88,16.34,38.75,2019-07-18
"4765",2019-07-18 13:00:00,29.85,2.92,21.18,33.5,2019-07-18
"4766",2019-07-18 14:00:00,32.88,2.95,21.73,29.75,2019-07-18
"4767",2019-07-18 15:00:00,35.88,NA,20.71,32,2019-07-18
"4768",2019-07-18 16:00:00,32.77,2.9,21.82,31.25,2019-07-18
"4769",2019-07-18 17:00:00,41.65,2.92,21.23,32.75,2019-07-18
"4770",2019-07-18 18:00:00,40.9,2.9,25.07,43.25,2019-07-18
"4771",2019-07-18 19:00:00,46.23,2.98,10.26,42.25,2019-07-18
"4772",2019-07-18 20:00:00,48.48,NA,2.17,50.75,2019-07-18
"4773",2019-07-18 21:00:00,49.25,2.95,1.46,60,2019-07-18
"4774",2019-07-18 22:00:00,34.25,NA,11.62,42,2019-07-18
"4775",2019-07-18 23:00:00,22.55,2.88,24.06,30,2019-07-18
"4776",2019-07-19 00:00:00,21.43,2.92,21.75,21,2019-07-19
"4777",2019-07-19 01:00:00,19.8,2.95,16.21,NA,2019-07-19
"4778",2019-07-19 02:00:00,18.43,2.92,10.63,NA,2019-07-19
"4779",2019-07-19 03:00:00,14.58,2.9,13.45,18.5,2019-07-19
"4780",2019-07-19 04:00:00,11.23,2.95,12.21,14,2019-07-19
"4781",2019-07-19 05:00:00,12.6,NA,12.76,16,2019-07-19
"4782",2019-07-19 06:00:00,13.52,3.1,10.07,17.5,2019-07-19
"4783",2019-07-19 07:00:00,19.65,3,3.96,24,2019-07-19
"4784",2019-07-19 08:00:00,18.3,2.97,4.5,30.5,2019-07-19
"4785",2019-07-19 09:00:00,20.42,3.08,5.12,31.5,2019-07-19
"4786",2019-07-19 10:00:00,24.52,NA,7.7,29,2019-07-19
"4787",2019-07-19 11:00:00,24.08,3,8.96,28.75,2019-07-19
"4788",2019-07-19 12:00:00,28.03,2.58,9.96,33.5,2019-07-19
"4789",2019-07-19 13:00:00,27,NA,10.79,24,2019-07-19
"4790",2019-07-19 14:00:00,21.5,NA,20.79,28,2019-07-19
"4791",2019-07-19 15:00:00,24.4,2.75,29.64,31.25,2019-07-19
"4792",2019-07-19 16:00:00,33.85,2.85,22.84,31.5,2019-07-19
"4793",2019-07-19 17:00:00,35.73,2.52,20.61,29,2019-07-19
"4794",2019-07-19 18:00:00,34.4,2.65,17.6,27.5,2019-07-19
"4795",2019-07-19 19:00:00,35.7,2.77,9.44,30.75,2019-07-19
"4796",2019-07-19 20:00:00,24.98,2.67,11.51,27,2019-07-19
"4797",2019-07-19 21:00:00,23.05,2.45,7.77,13,2019-07-19
"4798",2019-07-19 22:00:00,23.45,2.2,9.57,14,2019-07-19
"4799",2019-07-19 23:00:00,18.53,2.15,8.5,17.25,2019-07-19
