"","date","NO2","SO2","Ozone","PM2.5","day","ratio"
"7650",2019-11-15 18:00:00,NA,NA,NA,NA,2019-11-15,NA
"7651",2019-11-15 19:00:00,NA,NA,NA,NA,2019-11-15,NA
"7652",2019-11-15 20:00:00,NA,NA,NA,NA,2019-11-15,NA
"7653",2019-11-15 21:00:00,NA,NA,NA,NA,2019-11-15,NA
"7654",2019-11-15 22:00:00,NA,NA,NA,NA,2019-11-15,NA
"7655",2019-11-15 23:00:00,NA,NA,NA,NA,2019-11-15,NA
"7656",2019-11-16 00:00:00,NA,NA,NA,NA,2019-11-16,NA
"7657",2019-11-16 01:00:00,NA,NA,NA,NA,2019-11-16,NA
"7658",2019-11-16 02:00:00,NA,NA,NA,NA,2019-11-16,NA
"7659",2019-11-16 03:00:00,NA,NA,NA,NA,2019-11-16,NA
"7660",2019-11-16 04:00:00,NA,NA,NA,NA,2019-11-16,NA
"7661",2019-11-16 05:00:00,NA,NA,NA,NA,2019-11-16,NA
"7662",2019-11-16 06:00:00,NA,NA,NA,NA,2019-11-16,NA
"7663",2019-11-16 07:00:00,NA,NA,NA,NA,2019-11-16,NA
"7664",2019-11-16 08:00:00,NA,NA,NA,NA,2019-11-16,NA
"7665",2019-11-16 09:00:00,NA,NA,NA,NA,2019-11-16,NA
"7666",2019-11-16 10:00:00,NA,NA,NA,NA,2019-11-16,NA
"7667",2019-11-16 11:00:00,NA,NA,NA,NA,2019-11-16,NA
"7668",2019-11-16 12:00:00,NA,NA,NA,NA,2019-11-16,NA
"7669",2019-11-16 13:00:00,NA,NA,NA,NA,2019-11-16,NA
"7670",2019-11-16 14:00:00,NA,NA,NA,NA,2019-11-16,NA
"7671",2019-11-16 15:00:00,NA,NA,NA,NA,2019-11-16,NA
"7672",2019-11-16 16:00:00,NA,NA,NA,NA,2019-11-16,NA
"7673",2019-11-16 17:00:00,NA,NA,NA,NA,2019-11-16,NA
"7674",2019-11-16 18:00:00,NA,NA,NA,NA,2019-11-16,NA
"7675",2019-11-16 19:00:00,NA,NA,NA,NA,2019-11-16,NA
"7676",2019-11-16 20:00:00,NA,NA,NA,NA,2019-11-16,NA
"7677",2019-11-16 21:00:00,NA,NA,NA,NA,2019-11-16,NA
"7678",2019-11-16 22:00:00,NA,NA,NA,NA,2019-11-16,NA
"7679",2019-11-16 23:00:00,NA,NA,NA,NA,2019-11-16,NA
"7680",2019-11-17 00:00:00,NA,NA,NA,NA,2019-11-17,NA
"7681",2019-11-17 01:00:00,NA,NA,NA,NA,2019-11-17,NA
"7682",2019-11-17 02:00:00,NA,NA,NA,NA,2019-11-17,NA
"7683",2019-11-17 03:00:00,NA,NA,NA,NA,2019-11-17,NA
"7684",2019-11-17 04:00:00,NA,NA,NA,NA,2019-11-17,NA
"7685",2019-11-17 05:00:00,NA,NA,NA,NA,2019-11-17,NA
"7686",2019-11-17 06:00:00,NA,NA,NA,NA,2019-11-17,NA
"7687",2019-11-17 07:00:00,NA,NA,NA,NA,2019-11-17,NA
"7688",2019-11-17 08:00:00,NA,NA,NA,NA,2019-11-17,NA
"7689",2019-11-17 09:00:00,NA,NA,NA,NA,2019-11-17,NA
"7690",2019-11-17 10:00:00,NA,NA,NA,NA,2019-11-17,NA
"7691",2019-11-17 11:00:00,NA,NA,NA,NA,2019-11-17,NA
"7692",2019-11-17 12:00:00,NA,NA,NA,NA,2019-11-17,NA
"7693",2019-11-17 13:00:00,NA,NA,NA,NA,2019-11-17,NA
"7694",2019-11-17 14:00:00,NA,NA,NA,NA,2019-11-17,NA
"7695",2019-11-17 15:00:00,NA,NA,NA,NA,2019-11-17,NA
"7696",2019-11-17 16:00:00,NA,NA,NA,NA,2019-11-17,NA
"7697",2019-11-17 17:00:00,NA,NA,NA,NA,2019-11-17,NA
"7698",2019-11-17 18:00:00,NA,NA,NA,NA,2019-11-17,NA
"7699",2019-11-17 19:00:00,NA,NA,NA,NA,2019-11-17,NA
"7700",2019-11-17 20:00:00,NA,NA,NA,NA,2019-11-17,NA
"7701",2019-11-17 21:00:00,NA,NA,NA,NA,2019-11-17,NA
"7702",2019-11-17 22:00:00,NA,NA,NA,NA,2019-11-17,NA
"7703",2019-11-17 23:00:00,NA,NA,NA,NA,2019-11-17,NA
"7704",2019-11-18 00:00:00,NA,NA,NA,NA,2019-11-18,NA
"7705",2019-11-18 01:00:00,NA,NA,NA,NA,2019-11-18,NA
"7706",2019-11-18 02:00:00,NA,NA,NA,NA,2019-11-18,NA
"7707",2019-11-18 03:00:00,NA,NA,NA,NA,2019-11-18,NA
"7708",2019-11-18 04:00:00,NA,NA,NA,NA,2019-11-18,NA
"7709",2019-11-18 05:00:00,NA,NA,NA,NA,2019-11-18,NA
"7710",2019-11-18 06:00:00,NA,NA,NA,NA,2019-11-18,NA
"7711",2019-11-18 07:00:00,NA,NA,NA,NA,2019-11-18,NA
"7712",2019-11-18 08:00:00,NA,NA,NA,NA,2019-11-18,NA
"7713",2019-11-18 09:00:00,NA,NA,NA,NA,2019-11-18,NA
"7714",2019-11-18 10:00:00,NA,NA,NA,NA,2019-11-18,NA
"7715",2019-11-18 11:00:00,NA,NA,NA,NA,2019-11-18,NA
"7716",2019-11-18 12:00:00,NA,NA,NA,NA,2019-11-18,NA
"7717",2019-11-18 13:00:00,NA,NA,NA,NA,2019-11-18,NA
"7718",2019-11-18 14:00:00,NA,NA,NA,NA,2019-11-18,NA
"7719",2019-11-18 15:00:00,NA,NA,NA,NA,2019-11-18,NA
"7720",2019-11-18 16:00:00,NA,NA,NA,NA,2019-11-18,NA
"7721",2019-11-18 17:00:00,NA,NA,NA,NA,2019-11-18,NA
"7722",2019-11-18 18:00:00,NA,NA,NA,NA,2019-11-18,NA
"7723",2019-11-18 19:00:00,NA,NA,NA,NA,2019-11-18,NA
"7724",2019-11-18 20:00:00,NA,NA,NA,NA,2019-11-18,NA
"7725",2019-11-18 21:00:00,NA,NA,NA,NA,2019-11-18,NA
"7726",2019-11-18 22:00:00,NA,NA,NA,NA,2019-11-18,NA
"7727",2019-11-18 23:00:00,NA,NA,NA,NA,2019-11-18,NA
"7728",2019-11-19 00:00:00,NA,NA,NA,NA,2019-11-19,NA
"7729",2019-11-19 01:00:00,NA,NA,NA,NA,2019-11-19,NA
"7730",2019-11-19 02:00:00,NA,NA,NA,NA,2019-11-19,NA
"7731",2019-11-19 03:00:00,NA,NA,NA,NA,2019-11-19,NA
"7732",2019-11-19 04:00:00,NA,NA,NA,NA,2019-11-19,NA
"7733",2019-11-19 05:00:00,NA,NA,NA,NA,2019-11-19,NA
"7734",2019-11-19 06:00:00,NA,NA,NA,NA,2019-11-19,NA
"7735",2019-11-19 07:00:00,NA,NA,NA,NA,2019-11-19,NA
"7736",2019-11-19 08:00:00,NA,NA,NA,NA,2019-11-19,NA
"7737",2019-11-19 09:00:00,NA,NA,NA,NA,2019-11-19,NA
"7738",2019-11-19 10:00:00,NA,NA,NA,NA,2019-11-19,NA
"7739",2019-11-19 11:00:00,NA,NA,NA,NA,2019-11-19,NA
"7740",2019-11-19 12:00:00,NA,NA,NA,NA,2019-11-19,NA
"7741",2019-11-19 13:00:00,NA,NA,NA,NA,2019-11-19,NA
"7742",2019-11-19 14:00:00,NA,NA,NA,NA,2019-11-19,NA
"7743",2019-11-19 15:00:00,NA,NA,NA,NA,2019-11-19,NA
"7744",2019-11-19 16:00:00,NA,NA,NA,NA,2019-11-19,NA
"7745",2019-11-19 17:00:00,NA,NA,NA,NA,2019-11-19,NA
"7746",2019-11-19 18:00:00,NA,NA,NA,NA,2019-11-19,NA
"7747",2019-11-19 19:00:00,NA,NA,NA,NA,2019-11-19,NA
"7748",2019-11-19 20:00:00,NA,NA,NA,NA,2019-11-19,NA
"7749",2019-11-19 21:00:00,NA,NA,NA,NA,2019-11-19,NA
"7750",2019-11-19 22:00:00,NA,NA,NA,NA,2019-11-19,NA
"7751",2019-11-19 23:00:00,NA,NA,NA,NA,2019-11-19,NA
"7752",2019-11-20 00:00:00,NA,NA,NA,NA,2019-11-20,NA
"7753",2019-11-20 01:00:00,NA,NA,NA,NA,2019-11-20,NA
"7754",2019-11-20 02:00:00,NA,NA,NA,NA,2019-11-20,NA
"7755",2019-11-20 03:00:00,NA,NA,NA,NA,2019-11-20,NA
"7756",2019-11-20 04:00:00,NA,NA,NA,NA,2019-11-20,NA
"7757",2019-11-20 05:00:00,NA,NA,NA,NA,2019-11-20,NA
"7758",2019-11-20 06:00:00,NA,NA,NA,NA,2019-11-20,NA
"7759",2019-11-20 07:00:00,NA,NA,NA,NA,2019-11-20,NA
"7760",2019-11-20 08:00:00,NA,NA,NA,NA,2019-11-20,NA
"7761",2019-11-20 09:00:00,NA,NA,NA,NA,2019-11-20,NA
"7762",2019-11-20 10:00:00,NA,NA,NA,NA,2019-11-20,NA
"7763",2019-11-20 11:00:00,NA,NA,NA,NA,2019-11-20,NA
"7764",2019-11-20 12:00:00,NA,NA,NA,NA,2019-11-20,NA
"7765",2019-11-20 13:00:00,NA,NA,NA,NA,2019-11-20,NA
"7766",2019-11-20 14:00:00,NA,NA,NA,NA,2019-11-20,NA
"7767",2019-11-20 15:00:00,NA,NA,NA,NA,2019-11-20,NA
"7768",2019-11-20 16:00:00,NA,NA,NA,NA,2019-11-20,NA
"7769",2019-11-20 17:00:00,NA,NA,NA,NA,2019-11-20,NA
"7770",2019-11-20 18:00:00,NA,NA,NA,NA,2019-11-20,NA
"7771",2019-11-20 19:00:00,NA,NA,NA,NA,2019-11-20,NA
"7772",2019-11-20 20:00:00,NA,NA,NA,NA,2019-11-20,NA
"7773",2019-11-20 21:00:00,NA,NA,NA,NA,2019-11-20,NA
"7774",2019-11-20 22:00:00,NA,NA,NA,NA,2019-11-20,NA
"7775",2019-11-20 23:00:00,NA,NA,NA,NA,2019-11-20,NA
"7776",2019-11-21 00:00:00,NA,NA,NA,NA,2019-11-21,NA
"7777",2019-11-21 01:00:00,NA,NA,NA,NA,2019-11-21,NA
"7778",2019-11-21 02:00:00,NA,NA,NA,NA,2019-11-21,NA
"7779",2019-11-21 03:00:00,NA,NA,NA,NA,2019-11-21,NA
"7780",2019-11-21 04:00:00,NA,NA,NA,NA,2019-11-21,NA
"7781",2019-11-21 05:00:00,NA,NA,NA,NA,2019-11-21,NA
"7782",2019-11-21 06:00:00,NA,NA,NA,NA,2019-11-21,NA
"7783",2019-11-21 07:00:00,NA,NA,NA,NA,2019-11-21,NA
"7784",2019-11-21 08:00:00,NA,NA,NA,NA,2019-11-21,NA
"7785",2019-11-21 09:00:00,NA,NA,NA,NA,2019-11-21,NA
"7786",2019-11-21 10:00:00,NA,NA,NA,NA,2019-11-21,NA
"7787",2019-11-21 11:00:00,NA,NA,NA,NA,2019-11-21,NA
"7788",2019-11-21 12:00:00,NA,NA,NA,NA,2019-11-21,NA
"7789",2019-11-21 13:00:00,NA,NA,NA,NA,2019-11-21,NA
"7790",2019-11-21 14:00:00,NA,NA,NA,NA,2019-11-21,NA
"7791",2019-11-21 15:00:00,NA,NA,NA,NA,2019-11-21,NA
"7792",2019-11-21 16:00:00,NA,NA,NA,NA,2019-11-21,NA
"7793",2019-11-21 17:00:00,NA,NA,NA,NA,2019-11-21,NA
"7794",2019-11-21 18:00:00,NA,NA,NA,NA,2019-11-21,NA
"7795",2019-11-21 19:00:00,NA,NA,NA,NA,2019-11-21,NA
"7796",2019-11-21 20:00:00,NA,NA,NA,NA,2019-11-21,NA
"7797",2019-11-21 21:00:00,NA,NA,NA,NA,2019-11-21,NA
"7798",2019-11-21 22:00:00,NA,NA,NA,NA,2019-11-21,NA
"7799",2019-11-21 23:00:00,NA,NA,NA,NA,2019-11-21,NA
"7800",2019-11-22 00:00:00,NA,NA,NA,NA,2019-11-22,NA
"7801",2019-11-22 01:00:00,NA,NA,NA,NA,2019-11-22,NA
"7802",2019-11-22 02:00:00,NA,NA,NA,NA,2019-11-22,NA
"7803",2019-11-22 03:00:00,NA,NA,NA,NA,2019-11-22,NA
"7804",2019-11-22 04:00:00,NA,NA,NA,NA,2019-11-22,NA
"7805",2019-11-22 05:00:00,NA,NA,NA,NA,2019-11-22,NA
"7806",2019-11-22 06:00:00,NA,NA,NA,NA,2019-11-22,NA
"7807",2019-11-22 07:00:00,NA,NA,NA,NA,2019-11-22,NA
"7808",2019-11-22 08:00:00,NA,NA,NA,NA,2019-11-22,NA
"7809",2019-11-22 09:00:00,NA,NA,NA,NA,2019-11-22,NA
"7810",2019-11-22 10:00:00,NA,NA,NA,NA,2019-11-22,NA
"7811",2019-11-22 11:00:00,NA,NA,NA,NA,2019-11-22,NA
"7812",2019-11-22 12:00:00,NA,NA,NA,NA,2019-11-22,NA
"7813",2019-11-22 13:00:00,NA,NA,NA,NA,2019-11-22,NA
"7814",2019-11-22 14:00:00,NA,NA,NA,NA,2019-11-22,NA
"7815",2019-11-22 15:00:00,NA,NA,NA,NA,2019-11-22,NA
"7816",2019-11-22 16:00:00,NA,NA,NA,NA,2019-11-22,NA
"7817",2019-11-22 17:00:00,NA,NA,NA,NA,2019-11-22,NA
"7818",2019-11-22 18:00:00,NA,NA,NA,NA,2019-11-22,NA
"7819",2019-11-22 19:00:00,NA,NA,NA,NA,2019-11-22,NA
"7820",2019-11-22 20:00:00,NA,NA,NA,NA,2019-11-22,NA
"7821",2019-11-22 21:00:00,NA,NA,NA,NA,2019-11-22,NA
"7822",2019-11-22 22:00:00,NA,NA,NA,NA,2019-11-22,NA
"7823",2019-11-22 23:00:00,NA,NA,NA,NA,2019-11-22,NA
"7824",2019-11-23 00:00:00,NA,NA,NA,NA,2019-11-23,NA
"7825",2019-11-23 01:00:00,NA,NA,NA,NA,2019-11-23,NA
"7826",2019-11-23 02:00:00,NA,NA,NA,NA,2019-11-23,NA
"7827",2019-11-23 03:00:00,NA,NA,NA,NA,2019-11-23,NA
"7828",2019-11-23 04:00:00,NA,NA,NA,NA,2019-11-23,NA
"7829",2019-11-23 05:00:00,NA,NA,NA,NA,2019-11-23,NA
"7830",2019-11-23 06:00:00,NA,NA,NA,NA,2019-11-23,NA
"7831",2019-11-23 07:00:00,NA,NA,NA,NA,2019-11-23,NA
"7832",2019-11-23 08:00:00,NA,NA,NA,NA,2019-11-23,NA
"7833",2019-11-23 09:00:00,NA,NA,NA,NA,2019-11-23,NA
"7834",2019-11-23 10:00:00,NA,NA,NA,NA,2019-11-23,NA
"7835",2019-11-23 11:00:00,NA,NA,NA,NA,2019-11-23,NA
"7836",2019-11-23 12:00:00,NA,NA,NA,NA,2019-11-23,NA
"7837",2019-11-23 13:00:00,NA,NA,NA,NA,2019-11-23,NA
"7838",2019-11-23 14:00:00,NA,NA,NA,NA,2019-11-23,NA
"7839",2019-11-23 15:00:00,NA,NA,NA,NA,2019-11-23,NA
"7840",2019-11-23 16:00:00,NA,NA,NA,NA,2019-11-23,NA
"7841",2019-11-23 17:00:00,NA,NA,NA,NA,2019-11-23,NA
"7842",2019-11-23 18:00:00,NA,NA,NA,NA,2019-11-23,NA
"7843",2019-11-23 19:00:00,NA,NA,NA,NA,2019-11-23,NA
"7844",2019-11-23 20:00:00,NA,NA,NA,NA,2019-11-23,NA
"7845",2019-11-23 21:00:00,NA,NA,NA,NA,2019-11-23,NA
"7846",2019-11-23 22:00:00,NA,NA,NA,NA,2019-11-23,NA
"7847",2019-11-23 23:00:00,NA,NA,NA,NA,2019-11-23,NA
"7848",2019-11-24 00:00:00,NA,NA,NA,NA,2019-11-24,NA
"7849",2019-11-24 01:00:00,NA,NA,NA,NA,2019-11-24,NA
"7850",2019-11-24 02:00:00,NA,NA,NA,NA,2019-11-24,NA
"7851",2019-11-24 03:00:00,NA,NA,NA,NA,2019-11-24,NA
"7852",2019-11-24 04:00:00,NA,NA,NA,NA,2019-11-24,NA
"7853",2019-11-24 05:00:00,NA,NA,NA,NA,2019-11-24,NA
"7854",2019-11-24 06:00:00,NA,NA,NA,NA,2019-11-24,NA
"7855",2019-11-24 07:00:00,NA,NA,NA,NA,2019-11-24,NA
"7856",2019-11-24 08:00:00,NA,NA,NA,NA,2019-11-24,NA
"7857",2019-11-24 09:00:00,NA,NA,NA,NA,2019-11-24,NA
"7858",2019-11-24 10:00:00,NA,NA,NA,NA,2019-11-24,NA
"7859",2019-11-24 11:00:00,NA,NA,NA,NA,2019-11-24,NA
"7860",2019-11-24 12:00:00,NA,NA,NA,NA,2019-11-24,NA
"7861",2019-11-24 13:00:00,NA,NA,NA,NA,2019-11-24,NA
"7862",2019-11-24 14:00:00,NA,NA,NA,NA,2019-11-24,NA
"7863",2019-11-24 15:00:00,NA,NA,NA,NA,2019-11-24,NA
"7864",2019-11-24 16:00:00,NA,NA,NA,NA,2019-11-24,NA
"7865",2019-11-24 17:00:00,NA,NA,NA,NA,2019-11-24,NA
"7866",2019-11-24 18:00:00,NA,NA,NA,NA,2019-11-24,NA
"7867",2019-11-24 19:00:00,NA,NA,NA,NA,2019-11-24,NA
"7868",2019-11-24 20:00:00,NA,NA,NA,NA,2019-11-24,NA
"7869",2019-11-24 21:00:00,NA,NA,NA,NA,2019-11-24,NA
"7870",2019-11-24 22:00:00,NA,NA,NA,NA,2019-11-24,NA
"7871",2019-11-24 23:00:00,NA,NA,NA,NA,2019-11-24,NA
"7872",2019-11-25 00:00:00,NA,NA,NA,NA,2019-11-25,NA
"7873",2019-11-25 01:00:00,NA,NA,NA,NA,2019-11-25,NA
"7874",2019-11-25 02:00:00,NA,NA,NA,NA,2019-11-25,NA
"7875",2019-11-25 03:00:00,NA,NA,NA,NA,2019-11-25,NA
"7876",2019-11-25 04:00:00,NA,NA,NA,NA,2019-11-25,NA
"7877",2019-11-25 05:00:00,NA,NA,NA,NA,2019-11-25,NA
"7878",2019-11-25 06:00:00,NA,NA,NA,NA,2019-11-25,NA
"7879",2019-11-25 07:00:00,NA,NA,NA,NA,2019-11-25,NA
"7880",2019-11-25 08:00:00,NA,NA,NA,NA,2019-11-25,NA
"7881",2019-11-25 09:00:00,NA,NA,NA,NA,2019-11-25,NA
"7882",2019-11-25 10:00:00,NA,NA,NA,NA,2019-11-25,NA
"7883",2019-11-25 11:00:00,NA,NA,NA,NA,2019-11-25,NA
"7884",2019-11-25 12:00:00,NA,NA,NA,NA,2019-11-25,NA
"7885",2019-11-25 13:00:00,NA,NA,NA,NA,2019-11-25,NA
"7886",2019-11-25 14:00:00,NA,NA,NA,NA,2019-11-25,NA
"7887",2019-11-25 15:00:00,NA,NA,NA,NA,2019-11-25,NA
"7888",2019-11-25 16:00:00,NA,NA,NA,NA,2019-11-25,NA
"7889",2019-11-25 17:00:00,NA,NA,NA,NA,2019-11-25,NA
"7890",2019-11-25 18:00:00,NA,NA,NA,NA,2019-11-25,NA
"7891",2019-11-25 19:00:00,NA,NA,NA,NA,2019-11-25,NA
"7892",2019-11-25 20:00:00,NA,NA,NA,NA,2019-11-25,NA
"7893",2019-11-25 21:00:00,NA,NA,NA,NA,2019-11-25,NA
"7894",2019-11-25 22:00:00,NA,NA,NA,NA,2019-11-25,NA
"7895",2019-11-25 23:00:00,NA,NA,NA,NA,2019-11-25,NA
"7896",2019-11-26 00:00:00,NA,NA,NA,NA,2019-11-26,NA
"7897",2019-11-26 01:00:00,NA,NA,NA,NA,2019-11-26,NA
"7898",2019-11-26 02:00:00,NA,NA,NA,NA,2019-11-26,NA
"7899",2019-11-26 03:00:00,NA,NA,NA,NA,2019-11-26,NA
"7900",2019-11-26 04:00:00,NA,NA,NA,NA,2019-11-26,NA
"7901",2019-11-26 05:00:00,NA,NA,NA,NA,2019-11-26,NA
"7902",2019-11-26 06:00:00,NA,NA,NA,NA,2019-11-26,NA
"7903",2019-11-26 07:00:00,NA,NA,NA,NA,2019-11-26,NA
"7904",2019-11-26 08:00:00,NA,NA,NA,NA,2019-11-26,NA
"7905",2019-11-26 09:00:00,NA,NA,NA,NA,2019-11-26,NA
"7906",2019-11-26 10:00:00,NA,NA,NA,NA,2019-11-26,NA
"7907",2019-11-26 11:00:00,NA,NA,NA,NA,2019-11-26,NA
"7908",2019-11-26 12:00:00,NA,NA,NA,NA,2019-11-26,NA
"7909",2019-11-26 13:00:00,NA,NA,NA,NA,2019-11-26,NA
"7910",2019-11-26 14:00:00,NA,NA,NA,NA,2019-11-26,NA
"7911",2019-11-26 15:00:00,NA,NA,NA,NA,2019-11-26,NA
"7912",2019-11-26 16:00:00,NA,NA,NA,NA,2019-11-26,NA
"7913",2019-11-26 17:00:00,NA,NA,NA,NA,2019-11-26,NA
"7914",2019-11-26 18:00:00,NA,NA,NA,NA,2019-11-26,NA
"7915",2019-11-26 19:00:00,NA,NA,NA,NA,2019-11-26,NA
"7916",2019-11-26 20:00:00,NA,NA,NA,NA,2019-11-26,NA
"7917",2019-11-26 21:00:00,NA,NA,NA,NA,2019-11-26,NA
"7918",2019-11-26 22:00:00,NA,NA,NA,NA,2019-11-26,NA
"7919",2019-11-26 23:00:00,NA,NA,NA,NA,2019-11-26,NA
"7920",2019-11-27 00:00:00,NA,NA,NA,NA,2019-11-27,NA
"7921",2019-11-27 01:00:00,NA,NA,NA,NA,2019-11-27,NA
"7922",2019-11-27 02:00:00,NA,NA,NA,NA,2019-11-27,NA
"7923",2019-11-27 03:00:00,NA,NA,NA,NA,2019-11-27,NA
"7924",2019-11-27 04:00:00,NA,NA,NA,NA,2019-11-27,NA
"7925",2019-11-27 05:00:00,NA,NA,NA,NA,2019-11-27,NA
"7926",2019-11-27 06:00:00,NA,NA,NA,NA,2019-11-27,NA
"7927",2019-11-27 07:00:00,NA,NA,NA,NA,2019-11-27,NA
"7928",2019-11-27 08:00:00,NA,NA,NA,NA,2019-11-27,NA
"7929",2019-11-27 09:00:00,NA,NA,NA,NA,2019-11-27,NA
"7930",2019-11-27 10:00:00,NA,NA,NA,NA,2019-11-27,NA
"7931",2019-11-27 11:00:00,NA,NA,NA,NA,2019-11-27,NA
"7932",2019-11-27 12:00:00,NA,NA,NA,NA,2019-11-27,NA
"7933",2019-11-27 13:00:00,NA,NA,NA,NA,2019-11-27,NA
"7934",2019-11-27 14:00:00,NA,NA,NA,NA,2019-11-27,NA
"7935",2019-11-27 15:00:00,NA,NA,NA,NA,2019-11-27,NA
"7936",2019-11-27 16:00:00,NA,NA,NA,NA,2019-11-27,NA
"7937",2019-11-27 17:00:00,NA,NA,NA,NA,2019-11-27,NA
"7938",2019-11-27 18:00:00,NA,NA,NA,NA,2019-11-27,NA
"7939",2019-11-27 19:00:00,NA,NA,NA,NA,2019-11-27,NA
"7940",2019-11-27 20:00:00,NA,NA,NA,NA,2019-11-27,NA
"7941",2019-11-27 21:00:00,NA,NA,NA,NA,2019-11-27,NA
"7942",2019-11-27 22:00:00,NA,NA,NA,NA,2019-11-27,NA
"7943",2019-11-27 23:00:00,NA,NA,NA,NA,2019-11-27,NA
"7944",2019-11-28 00:00:00,NA,NA,NA,NA,2019-11-28,NA
"7945",2019-11-28 01:00:00,NA,NA,NA,NA,2019-11-28,NA
"7946",2019-11-28 02:00:00,NA,NA,NA,NA,2019-11-28,NA
"7947",2019-11-28 03:00:00,NA,NA,NA,NA,2019-11-28,NA
"7948",2019-11-28 04:00:00,NA,NA,NA,NA,2019-11-28,NA
"7949",2019-11-28 05:00:00,NA,NA,NA,NA,2019-11-28,NA
"7950",2019-11-28 06:00:00,NA,NA,NA,NA,2019-11-28,NA
"7951",2019-11-28 07:00:00,NA,NA,NA,NA,2019-11-28,NA
"7952",2019-11-28 08:00:00,NA,NA,NA,NA,2019-11-28,NA
"7953",2019-11-28 09:00:00,NA,NA,NA,NA,2019-11-28,NA
"7954",2019-11-28 10:00:00,NA,NA,NA,NA,2019-11-28,NA
"7955",2019-11-28 11:00:00,NA,NA,NA,NA,2019-11-28,NA
"7956",2019-11-28 12:00:00,NA,NA,NA,NA,2019-11-28,NA
"7957",2019-11-28 13:00:00,NA,NA,NA,NA,2019-11-28,NA
"7958",2019-11-28 14:00:00,NA,NA,NA,NA,2019-11-28,NA
"7959",2019-11-28 15:00:00,NA,NA,NA,NA,2019-11-28,NA
"7960",2019-11-28 16:00:00,NA,NA,NA,NA,2019-11-28,NA
"7961",2019-11-28 17:00:00,NA,NA,NA,NA,2019-11-28,NA
"7962",2019-11-28 18:00:00,NA,NA,NA,NA,2019-11-28,NA
"7963",2019-11-28 19:00:00,NA,NA,NA,NA,2019-11-28,NA
"7964",2019-11-28 20:00:00,NA,NA,NA,NA,2019-11-28,NA
"7965",2019-11-28 21:00:00,NA,NA,NA,NA,2019-11-28,NA
"7966",2019-11-28 22:00:00,NA,NA,NA,NA,2019-11-28,NA
"7967",2019-11-28 23:00:00,NA,NA,NA,NA,2019-11-28,NA
"7968",2019-11-29 00:00:00,NA,NA,NA,NA,2019-11-29,NA
"7969",2019-11-29 01:00:00,NA,NA,NA,NA,2019-11-29,NA
"7970",2019-11-29 02:00:00,NA,NA,NA,NA,2019-11-29,NA
"7971",2019-11-29 03:00:00,NA,NA,NA,NA,2019-11-29,NA
"7972",2019-11-29 04:00:00,NA,NA,NA,NA,2019-11-29,NA
"7973",2019-11-29 05:00:00,NA,NA,NA,NA,2019-11-29,NA
"7974",2019-11-29 06:00:00,NA,NA,NA,NA,2019-11-29,NA
"7975",2019-11-29 07:00:00,NA,NA,NA,NA,2019-11-29,NA
"7976",2019-11-29 08:00:00,NA,NA,NA,NA,2019-11-29,NA
"7977",2019-11-29 09:00:00,NA,NA,NA,NA,2019-11-29,NA
"7978",2019-11-29 10:00:00,NA,NA,NA,NA,2019-11-29,NA
"7979",2019-11-29 11:00:00,NA,NA,NA,NA,2019-11-29,NA
"7980",2019-11-29 12:00:00,NA,NA,NA,NA,2019-11-29,NA
"7981",2019-11-29 13:00:00,NA,NA,NA,NA,2019-11-29,NA
"7982",2019-11-29 14:00:00,NA,NA,NA,NA,2019-11-29,NA
"7983",2019-11-29 15:00:00,NA,NA,NA,NA,2019-11-29,NA
"7984",2019-11-29 16:00:00,NA,NA,NA,NA,2019-11-29,NA
"7985",2019-11-29 17:00:00,NA,NA,NA,NA,2019-11-29,NA
"7986",2019-11-29 18:00:00,NA,NA,NA,NA,2019-11-29,NA
"7987",2019-11-29 19:00:00,NA,NA,NA,NA,2019-11-29,NA
"7988",2019-11-29 20:00:00,NA,NA,NA,NA,2019-11-29,NA
"7989",2019-11-29 21:00:00,NA,NA,NA,NA,2019-11-29,NA
"7990",2019-11-29 22:00:00,NA,NA,NA,NA,2019-11-29,NA
"7991",2019-11-29 23:00:00,NA,NA,NA,NA,2019-11-29,NA
"7992",2019-11-30 00:00:00,NA,NA,NA,NA,2019-11-30,NA
"7993",2019-11-30 01:00:00,NA,NA,NA,NA,2019-11-30,NA
"7994",2019-11-30 02:00:00,NA,NA,NA,NA,2019-11-30,NA
"7995",2019-11-30 03:00:00,NA,NA,NA,NA,2019-11-30,NA
"7996",2019-11-30 04:00:00,NA,NA,NA,NA,2019-11-30,NA
"7997",2019-11-30 05:00:00,NA,NA,NA,NA,2019-11-30,NA
"7998",2019-11-30 06:00:00,NA,NA,NA,NA,2019-11-30,NA
"7999",2019-11-30 07:00:00,NA,NA,NA,NA,2019-11-30,NA
"8000",2019-11-30 08:00:00,NA,NA,NA,NA,2019-11-30,NA
"8001",2019-11-30 09:00:00,NA,NA,NA,NA,2019-11-30,NA
"8002",2019-11-30 10:00:00,NA,NA,NA,NA,2019-11-30,NA
"8003",2019-11-30 11:00:00,NA,NA,NA,NA,2019-11-30,NA
"8004",2019-11-30 12:00:00,NA,NA,NA,NA,2019-11-30,NA
"8005",2019-11-30 13:00:00,NA,NA,NA,NA,2019-11-30,NA
"8006",2019-11-30 14:00:00,NA,NA,NA,NA,2019-11-30,NA
"8007",2019-11-30 15:00:00,NA,NA,NA,NA,2019-11-30,NA
