"","date","NO2","SO2","Ozone","PM2.5","day","ratio"
"4328",2018-06-30 08:00:00,21.6,15.92,8.67,38.5,2018-06-30,NA
"4329",2018-06-30 09:00:00,21.18,11.35,13.87,34.25,2018-06-30,NA
"4330",2018-06-30 10:00:00,16.88,10.8,15.09,23.75,2018-06-30,NA
"4331",2018-06-30 11:00:00,NA,10.05,17.15,17,2018-06-30,NA
"4332",2018-06-30 12:00:00,16.08,10.88,16.71,18.5,2018-06-30,NA
"4333",2018-06-30 13:00:00,NA,9.3,17.1,21.75,2018-06-30,NA
"4334",2018-06-30 14:00:00,18.33,8.25,20.38,18,2018-06-30,NA
"4335",2018-06-30 15:00:00,19.33,8.65,17.64,18.75,2018-06-30,NA
"4336",2018-06-30 16:00:00,18.3,9.7,19.65,20.5,2018-06-30,NA
"4337",2018-06-30 17:00:00,25.18,6.8,16.32,NA,2018-06-30,NA
"4338",2018-06-30 18:00:00,23.8,6.23,15.48,23.5,2018-06-30,NA
"4339",2018-06-30 19:00:00,27.62,4.8,4.56,19,2018-06-30,NA
"4340",2018-06-30 20:00:00,33.8,4.45,0.79,22.25,2018-06-30,NA
"4341",2018-06-30 21:00:00,38.3,8,0.34,34.25,2018-06-30,NA
"4342",2018-06-30 22:00:00,36.07,7.35,NA,38.75,2018-06-30,NA
"4343",2018-06-30 23:00:00,23.07,6.7,NA,28,2018-06-30,NA
"4344",2018-07-01 00:00:00,20.9,6.88,6.47,16,2018-07-01,NA
"4345",2018-07-01 01:00:00,20.18,5.32,4.9,16.75,2018-07-01,NA
"4346",2018-07-01 02:00:00,14.6,3.48,7.5,21,2018-07-01,NA
"4347",2018-07-01 03:00:00,13.75,3.73,7.4,19.5,2018-07-01,NA
"4348",2018-07-01 04:00:00,14.97,3.88,3.23,25.25,2018-07-01,NA
"4349",2018-07-01 05:00:00,16.88,7.33,0.54,31,2018-07-01,NA
"4350",2018-07-01 06:00:00,16.05,6,NA,34.75,2018-07-01,NA
"4351",2018-07-01 07:00:00,17.17,10.1,NA,30,2018-07-01,NA
"4352",2018-07-01 08:00:00,15.83,11.4,1.67,34.75,2018-07-01,NA
"4353",2018-07-01 09:00:00,15.48,9.15,6.42,29.75,2018-07-01,NA
"4354",2018-07-01 10:00:00,12.83,8.57,9.21,25.75,2018-07-01,NA
"4355",2018-07-01 11:00:00,11.78,8.43,12.94,25,2018-07-01,NA
"4356",2018-07-01 12:00:00,13.9,8.63,15.53,24.5,2018-07-01,NA
"4357",2018-07-01 13:00:00,14.05,8.65,17.54,22.5,2018-07-01,NA
"4358",2018-07-01 14:00:00,12.55,7.98,21.66,20.75,2018-07-01,NA
"4359",2018-07-01 15:00:00,15.35,8.55,22.1,19.75,2018-07-01,NA
"4360",2018-07-01 16:00:00,15.03,9.1,24.06,19.5,2018-07-01,NA
"4361",2018-07-01 17:00:00,19.55,5.9,22.15,21,2018-07-01,NA
"4362",2018-07-01 18:00:00,17.52,6.38,25.38,21.5,2018-07-01,NA
"4363",2018-07-01 19:00:00,19.15,6.3,17.93,23.25,2018-07-01,NA
"4364",2018-07-01 20:00:00,29.35,6.23,5.63,26.5,2018-07-01,NA
"4365",2018-07-01 21:00:00,24.3,8.95,7.25,30.25,2018-07-01,NA
"4366",2018-07-01 22:00:00,22.42,8.35,2.89,19,2018-07-01,NA
"4367",2018-07-01 23:00:00,20.05,8.38,3.43,NA,2018-07-01,NA
"4368",2018-07-02 00:00:00,15.15,8.6,6.56,17.25,2018-07-02,NA
"4369",2018-07-02 01:00:00,11.8,3.33,9.21,11.25,2018-07-02,NA
"4370",2018-07-02 02:00:00,11.38,0.35,7.99,11,2018-07-02,NA
"4371",2018-07-02 03:00:00,11.07,0.78,7.2,17.25,2018-07-02,NA
"4372",2018-07-02 04:00:00,10.3,0.53,3.28,18.5,2018-07-02,NA
"4373",2018-07-02 05:00:00,10.75,5.93,2.26,20,2018-07-02,NA
"4374",2018-07-02 06:00:00,12.45,3.8,1.86,19.25,2018-07-02,NA
"4375",2018-07-02 07:00:00,17.55,7.22,2.4,21.5,2018-07-02,NA
"4376",2018-07-02 08:00:00,13.65,10.72,5.09,NA,2018-07-02,NA
"4377",2018-07-02 09:00:00,12.97,9.1,8.28,24.75,2018-07-02,NA
"4378",2018-07-02 10:00:00,12.78,7.33,11.17,18,2018-07-02,NA
"4379",2018-07-02 11:00:00,13.78,7.45,11.42,NA,2018-07-02,NA
"4380",2018-07-02 12:00:00,13.95,7.35,15.93,NA,2018-07-02,NA
"4381",2018-07-02 13:00:00,14.47,5.2,16.31,17.75,2018-07-02,NA
"4382",2018-07-02 14:00:00,13.87,5.1,19.35,17.25,2018-07-02,NA
"4383",2018-07-02 15:00:00,13.97,4.67,20.24,NA,2018-07-02,NA
"4384",2018-07-02 16:00:00,14.1,5.47,21.27,16,2018-07-02,NA
"4385",2018-07-02 17:00:00,15.55,3.47,20.34,18.25,2018-07-02,NA
"4386",2018-07-02 18:00:00,16.93,2.18,15.29,15.5,2018-07-02,NA
"4387",2018-07-02 19:00:00,24.9,7.27,9.07,16.75,2018-07-02,NA
"4388",2018-07-02 20:00:00,22.7,9.17,9.26,23.5,2018-07-02,NA
"4389",2018-07-02 21:00:00,22.3,10.55,9.07,18.75,2018-07-02,NA
"4390",2018-07-02 22:00:00,19.38,9.9,6.86,17.25,2018-07-02,NA
"4391",2018-07-02 23:00:00,19.53,10.35,6.61,15.75,2018-07-02,NA
"4392",2018-07-03 00:00:00,16,10.8,6.08,17.5,2018-07-03,NA
"4393",2018-07-03 01:00:00,14.38,6.88,2.7,16.25,2018-07-03,NA
"4394",2018-07-03 02:00:00,12.1,4.07,5,18,2018-07-03,NA
"4395",2018-07-03 03:00:00,9.8,4.45,5.68,18.5,2018-07-03,NA
"4396",2018-07-03 04:00:00,10.05,4.72,3.23,13,2018-07-03,NA
"4397",2018-07-03 05:00:00,11.3,7.67,2.35,19.25,2018-07-03,NA
"4398",2018-07-03 06:00:00,12.8,8.65,NA,21,2018-07-03,NA
"4399",2018-07-03 07:00:00,15.55,7.42,NA,25,2018-07-03,NA
"4400",2018-07-03 08:00:00,11,8.4,NA,30,2018-07-03,NA
"4401",2018-07-03 09:00:00,13.18,7.15,4.32,33.75,2018-07-03,NA
"4402",2018-07-03 10:00:00,13.12,5.77,3.38,26,2018-07-03,NA
"4403",2018-07-03 11:00:00,16.33,5.75,6.08,23.75,2018-07-03,NA
"4404",2018-07-03 12:00:00,17.78,5.5,11.96,25.25,2018-07-03,NA
"4405",2018-07-03 13:00:00,16.12,7.85,10.83,24.5,2018-07-03,NA
"4406",2018-07-03 14:00:00,16.03,10.6,13.72,28.5,2018-07-03,NA
"4407",2018-07-03 15:00:00,15.55,10.62,12.89,26.5,2018-07-03,NA
"4408",2018-07-03 16:00:00,14.95,10.9,15.19,24.5,2018-07-03,NA
"4409",2018-07-03 17:00:00,15.72,9.1,15.68,22.5,2018-07-03,NA
"4410",2018-07-03 18:00:00,17.43,10.1,13.18,21.5,2018-07-03,NA
"4411",2018-07-03 19:00:00,22.65,6.75,6.12,23.25,2018-07-03,NA
"4412",2018-07-03 20:00:00,25.47,5.17,2.89,25.75,2018-07-03,NA
"4413",2018-07-03 21:00:00,27.12,8.75,2.01,31.75,2018-07-03,NA
"4414",2018-07-03 22:00:00,22.52,6.73,1.52,32.75,2018-07-03,NA
"4415",2018-07-03 23:00:00,19.8,7.4,9.51,28.25,2018-07-03,NA
"4416",2018-07-04 00:00:00,16.73,7.93,9.5,24.5,2018-07-04,NA
"4417",2018-07-04 01:00:00,12.95,4.27,8.77,19.5,2018-07-04,NA
"4418",2018-07-04 02:00:00,10.78,0.9,8.73,18,2018-07-04,NA
"4419",2018-07-04 03:00:00,8.9,0.4,7.64,17.5,2018-07-04,NA
"4420",2018-07-04 04:00:00,7.9,0.9,5.29,15.75,2018-07-04,NA
"4421",2018-07-04 05:00:00,8.85,3.43,5.58,15.5,2018-07-04,NA
"4422",2018-07-04 06:00:00,11.67,3.3,2.25,17.75,2018-07-04,NA
"4423",2018-07-04 07:00:00,13.63,5.33,0.88,22.75,2018-07-04,NA
"4424",2018-07-04 08:00:00,15.28,8.52,2.4,29.75,2018-07-04,NA
"4425",2018-07-04 09:00:00,13.77,6.67,5.49,23.5,2018-07-04,NA
"4426",2018-07-04 10:00:00,13.87,4.77,6.71,15.25,2018-07-04,NA
"4427",2018-07-04 11:00:00,13.12,4.6,8.23,13.75,2018-07-04,NA
"4428",2018-07-04 12:00:00,14.75,3.88,9.55,16.5,2018-07-04,NA
"4429",2018-07-04 13:00:00,13.28,6.5,13.62,17.75,2018-07-04,NA
"4430",2018-07-04 14:00:00,13.8,8.75,14.11,17.25,2018-07-04,NA
"4431",2018-07-04 15:00:00,16.55,8.7,12.4,19.25,2018-07-04,NA
"4432",2018-07-04 16:00:00,14.72,8.15,14.4,21.5,2018-07-04,NA
"4433",2018-07-04 17:00:00,15.55,9.17,14.02,17.25,2018-07-04,NA
"4434",2018-07-04 18:00:00,19.23,6.95,12.2,18.5,2018-07-04,NA
"4435",2018-07-04 19:00:00,26.92,3.67,6.61,20.75,2018-07-04,NA
"4436",2018-07-04 20:00:00,21.65,1.47,8.43,22.75,2018-07-04,NA
"4437",2018-07-04 21:00:00,20.62,2.3,7.49,22.25,2018-07-04,NA
"4438",2018-07-04 22:00:00,21.15,2.8,6.52,22.5,2018-07-04,NA
"4439",2018-07-04 23:00:00,17.97,4.52,5.73,19.75,2018-07-04,NA
"4440",2018-07-05 00:00:00,16.15,4.03,7.3,17.75,2018-07-05,NA
"4441",2018-07-05 01:00:00,14.58,7.32,7,23.25,2018-07-05,NA
"4442",2018-07-05 02:00:00,10.3,5.65,6.52,22.25,2018-07-05,NA
"4443",2018-07-05 03:00:00,9.95,5.5,4.61,17.5,2018-07-05,NA
"4444",2018-07-05 04:00:00,9.88,5.73,4.06,19,2018-07-05,NA
"4445",2018-07-05 05:00:00,8.83,7.25,2.35,NA,2018-07-05,NA
"4446",2018-07-05 06:00:00,11.13,8.8,0.98,19.5,2018-07-05,NA
"4447",2018-07-05 07:00:00,12.3,9.1,NA,23.5,2018-07-05,NA
"4448",2018-07-05 08:00:00,13.55,8.9,NA,31.25,2018-07-05,NA
"4449",2018-07-05 09:00:00,12.5,10.65,5.54,30,2018-07-05,NA
"4450",2018-07-05 10:00:00,12.78,7.68,7.74,22.75,2018-07-05,NA
"4451",2018-07-05 11:00:00,14.58,7.35,8.53,19.75,2018-07-05,NA
"4452",2018-07-05 12:00:00,17.3,6.62,10.78,22.5,2018-07-05,NA
"4453",2018-07-05 13:00:00,19.6,7.75,12.35,24.25,2018-07-05,NA
"4454",2018-07-05 14:00:00,17.05,9.05,13.67,25.5,2018-07-05,NA
"4455",2018-07-05 15:00:00,17.75,9.75,13.13,26.75,2018-07-05,NA
"4456",2018-07-05 16:00:00,18.3,10.42,13.87,25.25,2018-07-05,NA
"4457",2018-07-05 17:00:00,18.77,11.28,17.2,23.25,2018-07-05,NA
"4458",2018-07-05 18:00:00,20.83,7.8,15.19,23.75,2018-07-05,NA
"4459",2018-07-05 19:00:00,23.3,7.67,14.5,24.5,2018-07-05,NA
"4460",2018-07-05 20:00:00,23.97,9.5,12.25,28.5,2018-07-05,NA
"4461",2018-07-05 21:00:00,22.6,8.83,10.05,26.5,2018-07-05,NA
"4462",2018-07-05 22:00:00,21.95,9.42,7.21,24.75,2018-07-05,NA
"4463",2018-07-05 23:00:00,16.18,10.15,10.73,21.75,2018-07-05,NA
"4464",2018-07-06 00:00:00,16.25,9.95,8.77,16.25,2018-07-06,NA
"4465",2018-07-06 01:00:00,17.05,8.12,9.36,20,2018-07-06,NA
"4466",2018-07-06 02:00:00,15.03,2.82,9.02,18.75,2018-07-06,NA
"4467",2018-07-06 03:00:00,10.25,1.9,8.87,14.5,2018-07-06,NA
"4468",2018-07-06 04:00:00,9.4,1.7,6.71,13,2018-07-06,NA
"4469",2018-07-06 05:00:00,10.1,3.4,5.29,14.25,2018-07-06,NA
"4470",2018-07-06 06:00:00,11.62,4.05,3.33,17.25,2018-07-06,NA
"4471",2018-07-06 07:00:00,14.6,8.08,2.01,19,2018-07-06,NA
"4472",2018-07-06 08:00:00,16.72,9.45,2.11,32,2018-07-06,NA
"4473",2018-07-06 09:00:00,12.92,10.35,6.32,31.5,2018-07-06,NA
"4474",2018-07-06 10:00:00,14.25,7.6,9.11,20.25,2018-07-06,NA
"4475",2018-07-06 11:00:00,14.85,9.75,13.38,17.5,2018-07-06,NA
"4476",2018-07-06 12:00:00,15.08,8.62,14.31,17.75,2018-07-06,NA
"4477",2018-07-06 13:00:00,17.3,4.4,14.55,24,2018-07-06,NA
"4478",2018-07-06 14:00:00,14.95,4.77,14.85,25.5,2018-07-06,NA
"4479",2018-07-06 15:00:00,15.33,6.95,15.73,20.5,2018-07-06,NA
"4480",2018-07-06 16:00:00,16.82,5.75,17.59,18.5,2018-07-06,NA
"4481",2018-07-06 17:00:00,19.03,6.5,16.61,17,2018-07-06,NA
"4482",2018-07-06 18:00:00,20.8,7.55,15.09,16.25,2018-07-06,NA
"4483",2018-07-06 19:00:00,27.35,4.65,10.68,15.5,2018-07-06,NA
"4484",2018-07-06 20:00:00,26.2,2.55,8.62,19.25,2018-07-06,NA
"4485",2018-07-06 21:00:00,28.62,2.88,2.55,19.5,2018-07-06,NA
"4486",2018-07-06 22:00:00,23.18,3,6.81,24.5,2018-07-06,NA
"4487",2018-07-06 23:00:00,16.73,3.7,10.29,15.75,2018-07-06,NA
"4488",2018-07-07 00:00:00,16.65,4.6,11.57,11.25,2018-07-07,NA
"4489",2018-07-07 01:00:00,17.38,6.7,12.98,9.75,2018-07-07,NA
"4490",2018-07-07 02:00:00,16.25,8.92,11.91,11.5,2018-07-07,NA
"4491",2018-07-07 03:00:00,10.9,5,10.73,10,2018-07-07,NA
"4492",2018-07-07 04:00:00,9.95,4.57,11.03,9.25,2018-07-07,NA
"4493",2018-07-07 05:00:00,10.25,5.3,10.44,8.75,2018-07-07,NA
"4494",2018-07-07 06:00:00,10.2,6.3,8.33,14.25,2018-07-07,NA
"4495",2018-07-07 07:00:00,17.55,6.48,2.06,16.5,2018-07-07,NA
"4496",2018-07-07 08:00:00,17.75,7.23,4.36,21.5,2018-07-07,NA
"4497",2018-07-07 09:00:00,15.98,7.6,7.59,21.25,2018-07-07,NA
"4498",2018-07-07 10:00:00,15,8.7,9.9,15.75,2018-07-07,NA
"4499",2018-07-07 11:00:00,17.25,5.7,10.92,15,2018-07-07,NA
"4500",2018-07-07 12:00:00,14.9,5.3,13.42,NA,2018-07-07,NA
"4501",2018-07-07 13:00:00,15.35,5.7,15.19,NA,2018-07-07,NA
"4502",2018-07-07 14:00:00,16.92,7.98,17.49,15.5,2018-07-07,NA
"4503",2018-07-07 15:00:00,23.6,8.77,16.12,16,2018-07-07,NA
"4504",2018-07-07 16:00:00,27,8.8,17.49,13,2018-07-07,NA
"4505",2018-07-07 17:00:00,24.45,8.55,17.84,12.5,2018-07-07,NA
"4506",2018-07-07 18:00:00,22.6,9.78,17.1,11.25,2018-07-07,NA
"4507",2018-07-07 19:00:00,24.35,3.27,11.71,13.25,2018-07-07,NA
"4508",2018-07-07 20:00:00,23.28,1.82,9.01,36.75,2018-07-07,NA
"4509",2018-07-07 21:00:00,20.88,1.07,9.02,NA,2018-07-07,NA
"4510",2018-07-07 22:00:00,19.68,3.52,7.84,21,2018-07-07,NA
"4511",2018-07-07 23:00:00,16.35,5.3,9.31,17.5,2018-07-07,NA
"4512",2018-07-08 00:00:00,12.4,4.4,12.69,14.5,2018-07-08,NA
"4513",2018-07-08 01:00:00,9.9,3.88,13.42,9.75,2018-07-08,NA
"4514",2018-07-08 02:00:00,8.85,4.33,12.1,9,2018-07-08,NA
"4515",2018-07-08 03:00:00,9.5,0.97,11.61,8.5,2018-07-08,NA
"4516",2018-07-08 04:00:00,9.67,1.17,9.02,8.25,2018-07-08,NA
"4517",2018-07-08 05:00:00,11.3,2.23,8.33,12.75,2018-07-08,NA
"4518",2018-07-08 06:00:00,11,3.25,7.35,15.75,2018-07-08,NA
"4519",2018-07-08 07:00:00,12.93,5.2,6.03,17.5,2018-07-08,NA
"4520",2018-07-08 08:00:00,14.62,5.98,3.87,NA,2018-07-08,NA
"4521",2018-07-08 09:00:00,14.2,5.6,5.05,20.75,2018-07-08,NA
"4522",2018-07-08 10:00:00,13.03,6.35,8.87,17.5,2018-07-08,NA
"4523",2018-07-08 11:00:00,12.88,2.9,12.74,18.25,2018-07-08,NA
"4524",2018-07-08 12:00:00,14.2,3.4,11.51,16.75,2018-07-08,NA
"4525",2018-07-08 13:00:00,14.35,4.9,14.45,18.75,2018-07-08,NA
"4526",2018-07-08 14:00:00,14.52,4.97,17.29,19.25,2018-07-08,NA
"4527",2018-07-08 15:00:00,16.65,6.82,15.09,23.75,2018-07-08,NA
"4528",2018-07-08 16:00:00,16.2,9.3,18.52,24,2018-07-08,NA
"4529",2018-07-08 17:00:00,14.38,8.83,16.46,18,2018-07-08,NA
"4530",2018-07-08 18:00:00,17.58,9.82,6.96,18.75,2018-07-08,NA
"4531",2018-07-08 19:00:00,21.28,8.37,2.74,21,2018-07-08,NA
"4532",2018-07-08 20:00:00,21.05,8.57,2.11,20.75,2018-07-08,NA
"4533",2018-07-08 21:00:00,17.22,8.65,4.9,19.25,2018-07-08,NA
"4534",2018-07-08 22:00:00,18,9.9,2.84,18.25,2018-07-08,NA
"4535",2018-07-08 23:00:00,18.03,11.95,1.28,20.25,2018-07-08,NA
"4536",2018-07-09 00:00:00,15.35,12.13,2.3,14.5,2018-07-09,NA
"4537",2018-07-09 01:00:00,11.98,9.5,3.33,13.25,2018-07-09,NA
"4538",2018-07-09 02:00:00,8.95,9.62,7.89,13.5,2018-07-09,NA
"4539",2018-07-09 03:00:00,7.05,6.5,7.1,11.5,2018-07-09,NA
"4540",2018-07-09 04:00:00,7.3,5.62,5.44,11,2018-07-09,NA
"4541",2018-07-09 05:00:00,9.8,6.45,3.33,16,2018-07-09,NA
"4542",2018-07-09 06:00:00,10.35,7.45,4.26,21.75,2018-07-09,NA
"4543",2018-07-09 07:00:00,18.98,6.63,1.08,24,2018-07-09,NA
"4544",2018-07-09 08:00:00,14.48,6.1,2.6,31,2018-07-09,NA
"4545",2018-07-09 09:00:00,14.47,6.15,4.66,25.25,2018-07-09,NA
"4546",2018-07-09 10:00:00,14.4,8.52,5.24,25.75,2018-07-09,NA
"4547",2018-07-09 11:00:00,13.83,4.65,7.79,23.75,2018-07-09,NA
"4548",2018-07-09 12:00:00,15.45,4.6,9.26,20.75,2018-07-09,NA
"4549",2018-07-09 13:00:00,15.98,6.18,12.64,24,2018-07-09,NA
"4550",2018-07-09 14:00:00,17.23,6.75,14.06,26.5,2018-07-09,NA
"4551",2018-07-09 15:00:00,19.28,8.75,15.09,25.5,2018-07-09,NA
"4552",2018-07-09 16:00:00,29.03,8.2,10.44,27,2018-07-09,NA
"4553",2018-07-09 17:00:00,24.15,8.32,8.73,27.25,2018-07-09,NA
"4554",2018-07-09 18:00:00,24.43,9.1,8.97,28.75,2018-07-09,NA
"4555",2018-07-09 19:00:00,30.2,4.97,4.9,30.5,2018-07-09,NA
"4556",2018-07-09 20:00:00,28.05,4.27,1.76,29.75,2018-07-09,NA
"4557",2018-07-09 21:00:00,27.77,3.93,0.64,31,2018-07-09,NA
"4558",2018-07-09 22:00:00,26.15,5.1,0.29,29.25,2018-07-09,NA
"4559",2018-07-09 23:00:00,24.57,7.2,2.55,30.75,2018-07-09,NA
"4560",2018-07-10 00:00:00,22.8,7.4,4.01,21.75,2018-07-10,NA
"4561",2018-07-10 01:00:00,20.43,6.75,6.27,15,2018-07-10,NA
"4562",2018-07-10 02:00:00,13.52,7.35,8.47,13.75,2018-07-10,NA
"4563",2018-07-10 03:00:00,10.03,6.47,7.94,10.5,2018-07-10,NA
"4564",2018-07-10 04:00:00,11.65,5.17,4.85,12.75,2018-07-10,NA
"4565",2018-07-10 05:00:00,11.62,6.03,2.16,16,2018-07-10,NA
"4566",2018-07-10 06:00:00,13.2,6.45,0.68,21.25,2018-07-10,NA
"4567",2018-07-10 07:00:00,15.17,6.67,NA,29.5,2018-07-10,NA
"4568",2018-07-10 08:00:00,14.8,6.23,NA,32.75,2018-07-10,NA
"4569",2018-07-10 09:00:00,16.78,5.45,2.01,30.75,2018-07-10,NA
"4570",2018-07-10 10:00:00,15.17,5.75,4.26,33.75,2018-07-10,NA
"4571",2018-07-10 11:00:00,14.6,5.5,6.46,25.5,2018-07-10,NA
"4572",2018-07-10 12:00:00,14.85,3.4,9.9,22,2018-07-10,NA
"4573",2018-07-10 13:00:00,15.8,5.25,11.37,25.5,2018-07-10,NA
"4574",2018-07-10 14:00:00,19.33,6.15,17.15,25,2018-07-10,NA
"4575",2018-07-10 15:00:00,23.17,6.82,12.84,18.5,2018-07-10,NA
"4576",2018-07-10 16:00:00,25.7,7.33,6.71,19.5,2018-07-10,NA
"4577",2018-07-10 17:00:00,35,7.45,3.67,27.25,2018-07-10,NA
"4578",2018-07-10 18:00:00,27.75,8.45,5.88,27,2018-07-10,NA
"4579",2018-07-10 19:00:00,34.25,5.45,NA,28.5,2018-07-10,NA
"4580",2018-07-10 20:00:00,30.8,1.65,NA,40.75,2018-07-10,NA
"4581",2018-07-10 21:00:00,27.3,0.78,NA,36.5,2018-07-10,NA
"4582",2018-07-10 22:00:00,27.2,0.85,NA,33,2018-07-10,NA
"4583",2018-07-10 23:00:00,17.15,2.15,4.9,25,2018-07-10,NA
"4584",2018-07-11 00:00:00,NA,NA,NA,NA,2018-07-11,NA
"4585",2018-07-11 01:00:00,NA,NA,NA,NA,2018-07-11,NA
"4586",2018-07-11 02:00:00,NA,NA,NA,NA,2018-07-11,NA
"4587",2018-07-11 03:00:00,NA,NA,NA,NA,2018-07-11,NA
"4588",2018-07-11 04:00:00,NA,NA,NA,NA,2018-07-11,NA
"4589",2018-07-11 05:00:00,NA,NA,NA,NA,2018-07-11,NA
"4590",2018-07-11 06:00:00,NA,NA,NA,NA,2018-07-11,NA
"4591",2018-07-11 07:00:00,NA,NA,NA,NA,2018-07-11,NA
"4592",2018-07-11 08:00:00,NA,NA,NA,NA,2018-07-11,NA
"4593",2018-07-11 09:00:00,NA,NA,NA,NA,2018-07-11,NA
"4594",2018-07-11 10:00:00,NA,NA,NA,NA,2018-07-11,NA
"4595",2018-07-11 11:00:00,NA,NA,NA,NA,2018-07-11,NA
"4596",2018-07-11 12:00:00,NA,NA,NA,NA,2018-07-11,NA
"4597",2018-07-11 13:00:00,NA,NA,NA,NA,2018-07-11,NA
"4598",2018-07-11 14:00:00,NA,NA,NA,NA,2018-07-11,NA
"4599",2018-07-11 15:00:00,NA,NA,NA,NA,2018-07-11,NA
"4600",2018-07-11 16:00:00,NA,NA,NA,NA,2018-07-11,NA
"4601",2018-07-11 17:00:00,NA,NA,NA,NA,2018-07-11,NA
"4602",2018-07-11 18:00:00,NA,NA,NA,NA,2018-07-11,NA
"4603",2018-07-11 19:00:00,NA,NA,NA,NA,2018-07-11,NA
"4604",2018-07-11 20:00:00,NA,NA,NA,NA,2018-07-11,NA
"4605",2018-07-11 21:00:00,NA,NA,NA,NA,2018-07-11,NA
"4606",2018-07-11 22:00:00,NA,NA,NA,NA,2018-07-11,NA
"4607",2018-07-11 23:00:00,NA,NA,NA,NA,2018-07-11,NA
"4608",2018-07-12 00:00:00,13.35,7.48,13.48,16.5,2018-07-12,NA
"4609",2018-07-12 01:00:00,14.6,8.45,9.21,12,2018-07-12,NA
"4610",2018-07-12 02:00:00,11.75,8.6,8.04,11,2018-07-12,NA
"4611",2018-07-12 03:00:00,10.62,8.25,8.52,8.5,2018-07-12,NA
"4612",2018-07-12 04:00:00,8.1,8.77,9.89,9.75,2018-07-12,NA
"4613",2018-07-12 05:00:00,10.28,5.75,7.89,11,2018-07-12,NA
"4614",2018-07-12 06:00:00,11.85,NA,6.18,16.5,2018-07-12,NA
"4615",2018-07-12 07:00:00,18.05,4.67,2.5,16.75,2018-07-12,NA
"4616",2018-07-12 08:00:00,19.58,7.9,1.76,23.25,2018-07-12,NA
"4617",2018-07-12 09:00:00,17.53,6.25,5.83,24.5,2018-07-12,NA
"4618",2018-07-12 10:00:00,16.25,8.12,7.55,17.25,2018-07-12,NA
"4619",2018-07-12 11:00:00,16.35,6.95,9.99,17,2018-07-12,NA
"4620",2018-07-12 12:00:00,15.7,7.4,12.49,14.5,2018-07-12,NA
"4621",2018-07-12 13:00:00,16.43,6.03,12.59,17,2018-07-12,NA
"4622",2018-07-12 14:00:00,16.3,6.15,14.16,21,2018-07-12,NA
"4623",2018-07-12 15:00:00,15.05,5.7,14.51,22.25,2018-07-12,NA
"4624",2018-07-12 16:00:00,15.58,8.47,15.88,19,2018-07-12,NA
"4625",2018-07-12 17:00:00,16.2,8.15,14.55,23.25,2018-07-12,NA
"4626",2018-07-12 18:00:00,17.92,8.9,12.59,20,2018-07-12,NA
"4627",2018-07-12 19:00:00,19.4,8.45,11.66,25,2018-07-12,NA
"4628",2018-07-12 20:00:00,20.78,8.57,8.97,22,2018-07-12,NA
"4629",2018-07-12 21:00:00,17.4,5.9,11.07,20.25,2018-07-12,NA
"4630",2018-07-12 22:00:00,16.18,5.17,10.59,16,2018-07-12,NA
"4631",2018-07-12 23:00:00,15.42,5.78,10.14,17.75,2018-07-12,NA
"4632",2018-07-13 00:00:00,16.45,8.65,10.29,14.5,2018-07-13,NA
"4633",2018-07-13 01:00:00,17.9,8.02,8.82,16.75,2018-07-13,NA
"4634",2018-07-13 02:00:00,13.28,4.97,12.25,17.25,2018-07-13,NA
"4635",2018-07-13 03:00:00,9.97,4.85,12.1,12.25,2018-07-13,NA
"4636",2018-07-13 04:00:00,9.35,7.18,8.52,NA,2018-07-13,NA
"4637",2018-07-13 05:00:00,10.83,3.27,7.79,11,2018-07-13,NA
"4638",2018-07-13 06:00:00,12.5,2.75,5.15,15,2018-07-13,NA
"4639",2018-07-13 07:00:00,18.27,6.55,1.57,20.75,2018-07-13,NA
"4640",2018-07-13 08:00:00,17.93,8.77,5.1,28.5,2018-07-13,NA
"4641",2018-07-13 09:00:00,15.98,9.12,7.35,26,2018-07-13,NA
"4642",2018-07-13 10:00:00,16.75,11,7.94,22.75,2018-07-13,NA
"4643",2018-07-13 11:00:00,16.65,11.33,10.49,21.5,2018-07-13,NA
"4644",2018-07-13 12:00:00,16.2,11.85,13.04,19.5,2018-07-13,NA
"4645",2018-07-13 13:00:00,24.78,6.88,13.13,19.25,2018-07-13,NA
"4646",2018-07-13 14:00:00,22.67,3.8,13.38,22.75,2018-07-13,NA
"4647",2018-07-13 15:00:00,16.28,1.95,16.56,20.5,2018-07-13,NA
"4648",2018-07-13 16:00:00,16.38,4.28,11.07,17,2018-07-13,NA
"4649",2018-07-13 17:00:00,18.6,5.05,11.12,18.5,2018-07-13,NA
"4650",2018-07-13 18:00:00,18.57,5.78,13.82,14.75,2018-07-13,NA
"4651",2018-07-13 19:00:00,18.25,6.5,10.09,18.75,2018-07-13,NA
"4652",2018-07-13 20:00:00,20.55,7.87,8.23,24.75,2018-07-13,NA
"4653",2018-07-13 21:00:00,20.22,4.53,7.84,26,2018-07-13,NA
"4654",2018-07-13 22:00:00,19.85,3.33,6.71,23.75,2018-07-13,NA
"4655",2018-07-13 23:00:00,15.13,3.68,9.95,23.5,2018-07-13,NA
"4656",2018-07-14 00:00:00,17.15,6.23,8.33,16.5,2018-07-14,NA
"4657",2018-07-14 01:00:00,16.7,5.72,8.28,NA,2018-07-14,NA
"4658",2018-07-14 02:00:00,12.75,1.62,8.23,12.75,2018-07-14,NA
